		000.000.000		000.013.255		荷兰
000.014.000		000.014.255		英国
000.015.000		000.031.255		荷兰
000.032.000		000.055.255		瑞士
000.056.000		000.060.255		丹麦
000.061.000		000.061.255		土耳其
000.062.000		000.063.255		瑞士
000.064.000		000.127.255		波兰
000.128.000		000.223.255		法国
000.224.000		000.227.255		德国
000.228.000		000.228.255		奥地利
000.229.000		000.231.255		德国
000.232.000		000.233.255		瑞士
000.234.000		000.255.255		德国
001.000.000		001.255.255		爱尔兰
002.000.000		002.255.255		斯洛文尼亚
003.000.000		003.255.255		丹麦
004.000.000		004.255.255		冰岛
005.000.000		005.025.255		瑞士
005.026.000		005.027.255		列支敦士登
005.028.000		005.095.255		瑞士
005.096.000		005.096.255		法国
005.097.000		005.097.255		西班牙
005.098.000		005.098.255		意大利
005.099.000		005.099.255		摩纳哥
005.100.000		005.100.255		卢森堡
005.101.000		005.102.255		德国
005.103.000		005.255.255		瑞士
006.000.000		006.255.255		匈牙利
007.000.000		007.255.255		德国
008.000.000		008.255.255		瑞士
009.000.000		009.007.255		英国
009.008.000		009.011.255		比利时
009.012.000		009.012.255		斯洛文尼亚
009.013.000		009.013.255		克罗地亚
009.014.000		009.015.255		英国
009.016.000		009.031.255		丹麦
009.032.000		009.047.255		德国
009.048.000		009.111.255		瑞典
009.112.000		009.112.255		芬兰
009.113.000		009.113.255		法国
009.114.000		009.114.255		意大利
009.115.000		009.115.255		荷兰
009.116.000		009.116.255		挪威
009.117.000		009.117.255		瑞典
009.118.000		009.118.255		丹麦
009.119.000		009.123.255		英国
009.124.000		009.127.255		匈牙利
009.128.000		009.147.255		法国
009.148.000		009.148.255		希腊
009.149.000		009.149.255		匈牙利
009.150.000		009.150.255		波兰
009.151.000		009.151.255		奥地利
009.152.000		009.157.255		英国
009.158.000		009.159.255		欧洲
009.160.000		009.254.255		丹麦
009.255.000		009.255.255		奥地利
010.000.000		012.199.255		瑞典
012.200.000		012.200.255		捷克
012.201.000		015.255.255		瑞典
016.000.000		016.083.255		德国
016.084.000		016.084.063		挪威
016.084.064		016.144.255		德国
016.145.000		016.145.255		英国
016.146.000		016.213.255		德国
016.214.000		016.215.255		奥地利
016.216.000		017.024.255		德国
017.025.000		017.025.255		瑞士
017.026.000		023.054.255		德国
023.055.000		023.055.255		瑞典
023.056.000		026.085.127		德国
026.085.128		026.085.255		挪威
026.086.000		028.236.255		德国
028.237.000		028.237.255		英国
028.238.000		029.229.095		德国
029.229.096		029.229.103		丹麦
029.229.104		030.239.255		德国
030.240.000		030.240.255		乌克兰
030.241.000		031.255.255		德国
032.000.000		039.255.255		英国
040.000.000		040.255.255		爱沙尼亚
041.000.000		041.001.255		英国
041.002.000		041.003.255		土耳其
041.004.000		041.005.255		乌克兰
041.006.000		041.007.255		意大利
041.008.000		041.011.255		德国
041.012.000		041.013.255		丹麦
041.014.000		041.015.255		西班牙
041.016.000		041.023.255		爱尔兰
041.024.000		041.031.255		西班牙
041.032.000		041.032.255		瑞典
