		000.000.000		000.007.255		印度尼西亚
000.008.000		000.015.255		马来西亚
000.016.000		000.023.255		澳大利亚
000.024.000		000.031.255		香港
000.032.000		000.063.255		巴基斯坦
000.064.000		000.064.063		马来西亚
000.064.064		000.064.095		新加坡
000.064.096		000.095.255		Unknown
000.096.000		000.127.255		马来西亚
000.128.000		000.255.255		日本
001.000.000		001.127.255		广西桂林市
001.128.000		001.188.255		广西
001.189.000		001.255.255		广西南宁市
002.000.000		002.255.255		辽宁省沈阳市
003.000.000		003.255.255		辽宁省大连市
004.000.000		004.255.255		广东省东莞市
005.000.000		005.123.255		广东省佛山市
005.124.000		005.124.255		广东省佛山市南海区
005.125.000		005.127.255		广东省佛山市
005.128.000		005.175.255		广东省梅州市
005.176.000		005.183.255		广东省
005.184.000		005.207.255		广东省潮州市
005.208.000		005.255.255		广东省惠州市
006.000.000		006.000.255		广东省茂名市
006.001.000		006.011.255		广东省
006.012.000		006.012.255		广东省湛江市
006.013.000		006.017.255		广东省
006.018.000		006.020.255		广东省深圳市
006.021.000		006.041.255		广东省
006.042.000		006.042.255		广东省中山市
006.043.000		006.043.255		广东省
006.044.000		006.044.255		广东省东莞市
006.045.000		006.051.255		广东省
006.052.000		006.052.255		广东省佛山市
006.053.000		006.255.255		广东省
007.000.000		007.001.255		广东省深圳市罗湖区
007.002.000		007.020.255		广东省深圳市
007.021.000		007.021.255		广东省深圳市龙岗区
007.022.000		007.039.255		广东省深圳市
007.040.000		007.040.255		广东省深圳市宝安区
007.041.000		007.127.255		广东省深圳市
007.128.000		007.255.255		广东省广州市
008.000.000		008.020.255		广西
008.021.000		008.021.255		广西柳州市
008.022.000		008.119.255		广西
008.120.000		008.127.255		广西贵港市
008.128.000		008.131.255		广西钦州市
008.132.000		008.132.255		广西北海市
008.133.000		008.135.255		广西桂林市
008.136.000		008.141.255		广西钦州市
008.142.000		008.142.255		广西桂林市
008.143.000		008.144.255		广西百色市
008.145.000		008.150.255		广西钦州市
008.151.000		008.151.255		广西桂林市
008.152.000		008.155.255		广西钦州市
008.156.000		008.156.255		广西北海市
008.157.000		008.161.255		广西钦州市
008.162.000		008.169.255		广西桂林市
008.170.000		008.173.255		广西玉林市
008.174.000		008.177.255		广西贵港市
008.178.000		008.183.255		广西柳州市
008.184.000		008.184.255		广西梧州市
008.185.000		008.194.255		广西防城港市
008.195.000		008.197.255		广西贵港市
008.198.000		008.232.255		广西柳州市
008.233.000		008.233.255		广西南宁市
008.234.000		008.252.255		广西柳州市
008.253.000		009.063.255		广西贵港市
009.064.000		009.156.255		广西梧州市
009.157.000		009.210.255		广西
009.211.000		009.211.255		广西桂林市
009.212.000		009.214.255		广西
009.215.000		009.223.255		广西贺州市
009.224.000		009.255.255		广西防城港市
010.000.000		010.063.255		广西河池市
010.064.000		010.127.255		广西南宁市
010.128.000		010.153.255		广西百色市
010.154.000		010.169.255		广西
010.170.000		010.171.255		广西贵港市
010.172.000		010.255.255		广西南宁市
011.000.000		011.031.255		广西北海市
011.032.000		011.053.255		广西
011.054.000		011.071.255		广西南宁市
011.072.000		011.111.255		广西
011.112.000		011.113.255		广西防城港市
011.114.000		011.121.255		广西钦州市
011.122.000		011.127.255		广西防城港市
011.128.000		011.139.255		广西
011.140.000		011.209.255		广西玉林市
011.210.000		011.214.255		广西防城港市
011.215.000		011.223.255		广西玉林市
011.224.000		011.255.255		广西钦州市
012.000.000		012.031.255		日本
012.032.000		012.039.255		孟加拉国
012.040.000		012.047.255		印度尼西亚
012.048.000		012.055.255		新加坡
012.056.000		012.063.255		柬埔寨
012.064.000		012.127.255		斯里兰卡
012.128.000		012.255.255		新加坡
013.000.000		013.007.255		海南省海口市
013.008.000		013.011.255		海南省三亚市
013.012.000		013.063.255		中国
013.064.000		013.079.255		广东省深圳市
013.080.000		013.127.255		中国
013.128.000		013.191.255		广东省深圳市
013.192.000		013.207.255		广西钦州市
013.208.000		013.255.255		中国
014.000.000		015.255.255		新加坡
016.000.000		016.046.255		广东省梅州市
016.047.000		016.047.255		广东省揭阳市
016.048.000		016.119.255		广东省清远市
016.120.000		016.175.255		广东省潮州市
016.176.000		016.199.255		广东省揭阳市
016.200.000		016.200.255		广东省普宁市
016.201.000		016.201.255		广东省揭阳市
016.202.000		016.202.255		广东省普宁市
016.203.000		016.244.255		广东省揭阳市
016.245.000		016.246.255		广东省普宁市
016.247.000		016.255.255		广东省揭阳市
017.000.000		017.179.255		广东省惠州市
017.180.000		017.255.255		广东省河源市
018.000.000		018.255.255		广东省东莞市
019.000.000		019.063.255		广东省揭阳市
019.064.000		019.127.255		广东省珠海市
019.128.000		019.151.255		广东省
019.152.000		019.159.255		广东省汕头市
019.160.000		019.167.255		广东省
019.168.000		019.210.255		广东省肇庆市
019.211.000		019.211.255		广东省肇庆市端州区
019.212.000		019.219.255		广东省肇庆市
019.220.000		019.222.255		广东省肇庆市端州区
019.223.000		019.232.255		广东省肇庆市
019.233.000		019.236.255		广东省肇庆市端州区
019.237.000		019.255.255		广东省肇庆市
020.000.000		020.008.255		广东省佛山市
020.009.000		020.009.255		广东省佛山市南海区
020.010.000		020.018.255		广东省佛山市
020.019.000		020.019.255		广东省佛山市南海区
020.020.000		020.027.255		广东省佛山市
020.028.000		020.028.255		广东省佛山市南海区
020.029.000		020.033.255		广东省佛山市
020.034.000		020.034.255		广东省佛山市南海区
020.035.000		020.056.255		广东省佛山市
020.057.000		020.057.255		广东省佛山市顺德区
020.058.000		020.082.255		广东省佛山市
020.083.000		020.083.255		广东省佛山市顺德区
020.084.000		020.090.255		广东省佛山市
020.091.000		020.091.255		广东省佛山市顺德区
020.092.000		020.178.255		广东省佛山市
020.179.000		020.179.255		广东省佛山市禅城区
020.180.000		020.206.255		广东省佛山市
020.207.000		020.207.255		广东省佛山市禅城区
020.208.000		020.237.255		广东省佛山市
020.238.000		020.238.255		广东省佛山市顺德区
020.239.000		020.247.255		广东省佛山市
020.248.000		020.248.255		广东省佛山市顺德区
020.249.000		020.255.255		广东省佛山市
021.000.000		021.002.255		广东省广州市
021.003.000		021.003.255		广东省广州市增城市
021.004.000		021.015.255		广东省广州市
021.016.000		021.016.255		广东省广州市从化市
021.017.000		021.023.255		广东省广州市
021.024.000		021.031.255		广东省广州市荔湾区
021.032.000		021.032.255		广东省广州市天河区
021.033.000		021.033.255		广东省广州市海珠区
021.034.000		021.039.255		广东省广州市天河区
021.040.000		021.043.255		广东省广州市
021.044.000		021.044.255		广东省广州市越秀区
021.045.000		021.045.255		广东省广州市
021.046.000		021.046.255		广东省广州市越秀区
021.047.000		021.055.255		广东省广州市
021.056.000		021.067.255		广东省广州市天河区
021.068.000		021.068.255		广东省广州市海珠区
021.069.000		021.069.255		广东省广州市黄埔区
021.070.000		021.070.255		广东省广州市
021.071.000		021.071.255		广东省广州市海珠区
021.072.000		021.072.255		广东省广州市
021.073.000		021.073.255		广东省广州市黄埔区
021.074.000		021.095.255		广东省广州市
021.096.000		021.101.255		广东省广州市荔湾区
021.102.000		021.105.255		广东省广州市
021.106.000		021.107.255		广东省广州市天河区
021.108.000		021.111.255		广东省广州市
021.112.000		021.112.255		广东省广州市天河区
021.113.000		021.113.255		广东省广州市白云区
021.114.000		021.119.255		广东省广州市天河区
021.120.000		021.125.255		广东省广州市
021.126.000		021.127.255		广东省广州市天河区
021.128.000		021.136.255		广东省广州市
021.137.000		021.137.255		广东省广州市增城市
021.138.000		021.150.255		广东省广州市
021.151.000		021.154.255		广东省广州市花都区
021.155.000		021.157.255		广东省广州市
021.158.000		021.167.255		广东省广州市天河区
021.168.000		021.168.255		广东省广州市
021.169.000		021.169.255		广东省广州市天河区
021.170.000		021.176.255		广东省广州市
021.177.000		021.177.255		广东省广州市白云区
021.178.000		021.179.255		广东省广州市天河区
021.180.000		021.183.255		广东省广州市
021.184.000		021.184.255		广东省广州市南沙区
021.185.000		021.185.255		广东省广州市天河区
021.186.000		021.199.255		广东省广州市南沙区
021.200.000		021.213.255		广东省广州市
021.214.000		021.214.255		广东省广州市番禺区
021.215.000		021.215.255		广东省广州市
021.216.000		021.253.048		广东省广州市番禺区
021.253.049		021.253.049		广东省广州市番禹区
021.253.050		021.255.255		广东省广州市番禺区
022.000.000		022.007.255		广东省广州市
022.008.000		022.015.255		广东省广州市白云区
022.016.000		022.031.255		广东省广州市
022.032.000		022.032.255		广东省广州市荔湾区
022.033.000		022.035.255		广东省广州市
022.036.000		022.037.255		广东省广州市黄埔区
022.038.000		022.047.255		广东省广州市
022.048.000		022.050.255		广东省广州市越秀区
022.051.000		022.051.255		广东省广州市
022.052.000		022.055.255		广东省广州市黄埔区
022.056.000		022.059.255		广东省广州市荔湾区
022.060.000		022.060.255		广东省广州市天河区
022.061.000		022.063.255		广东省广州市荔湾区
022.064.000		022.064.255		广东省广州市
022.065.000		022.070.255		广东省广州市天河区
022.071.000		022.086.255		广东省广州市
022.087.000		022.087.255		广东省广州市天河区
022.088.000		022.099.255		广东省广州市
022.100.000		022.100.255		广东省广州市海珠区
022.101.000		022.128.255		广东省广州市
022.129.000		022.129.255		广东省广州市白云区
022.130.000		022.134.255		广东省广州市
022.135.000		022.135.255		广东省广州市天河区
022.136.000		022.142.255		广东省广州市
022.143.000		022.144.255		广东省广州市荔湾区
022.145.000		022.150.255		广东省广州市
022.151.000		022.151.255		广东省广州市天河区
022.152.000		022.163.255		广东省广州市
022.164.000		022.164.255		广东省广州市黄埔区
022.165.000		022.169.255		广东省广州市
022.170.000		022.170.255		广东省广州市荔湾区
022.171.000		022.190.255		广东省广州市
022.191.000		022.191.255		广东省广州市海珠区
022.192.000		022.207.255		广东省广州市
022.208.000		022.215.255		广东省广州市白云区
022.216.000		022.221.255		广东省广州市
022.222.000		022.225.255		广东省广州市越秀区
022.226.000		022.250.255		广东省广州市
022.251.000		022.251.255		广东省广州市番禺区
022.252.000		023.005.255		广东省广州市
023.006.000		023.006.255		广东省广州市南沙区
023.007.000		023.026.255		广东省广州市
023.027.000		023.027.255		广东省广州市白云区
023.028.000		023.028.255		广东省广州市天河区
023.029.000		023.055.255		广东省广州市
023.056.000		023.057.255		广东省广州市天河区
023.058.000		023.074.255		广东省广州市
023.075.000		023.075.255		广东省广州市荔湾区
023.076.000		023.079.255		广东省广州市
023.080.000		023.080.255		广东省广州市天河区
023.081.000		023.147.255		广东省广州市
023.148.000		023.148.255		广东省广州市越秀区
023.149.000		023.196.255		广东省广州市
023.197.000		023.197.255		广东省广州市黄浦区
023.198.000		023.198.255		广东省广州市
023.199.000		023.199.255		广东省广州市白云区
023.200.000		023.200.255		广东省广州市
023.201.000		023.203.255		广东省广州市越秀区
023.204.000		023.252.255		广东省广州市
023.253.000		023.254.255		广东省广州市天河区
023.255.000		023.255.255		广东省广州市
024.000.000		024.004.255		广东省深圳市龙岗区
024.005.000		024.015.255		广东省深圳市
024.016.000		024.016.255		广东省深圳市龙岗区
024.017.000		024.018.255		广东省深圳市
024.019.000		024.019.255		广东省深圳市宝安区
024.020.000		024.026.255		广东省深圳市
024.027.000		024.029.255		广东省深圳市宝安区
024.030.000		024.038.255		广东省深圳市
024.039.000		024.039.255		广东省深圳市南山区
024.040.000		024.043.255		广东省深圳市
024.044.000		024.044.255		广东省深圳市福田区
024.045.000		024.056.255		广东省深圳市
024.057.000		024.057.255		广东省深圳市罗湖区
024.058.000		024.071.255		广东省深圳市
024.072.000		024.078.255		广东省深圳市福田区
024.079.000		024.100.255		广东省深圳市
024.101.000		024.102.255		广东省深圳市宝安区
024.103.000		024.114.255		广东省深圳市
024.115.000		024.115.255		广东省深圳市龙岗区
024.116.000		024.127.255		广东省深圳市
024.128.000		024.130.255		广东省深圳市龙岗区
024.131.000		024.144.255		广东省深圳市
024.145.000		024.145.255		广东省深圳市宝安区
024.146.000		024.156.255		广东省深圳市
024.157.000		024.161.255		广东省深圳市宝安区
024.162.000		024.166.255		广东省深圳市
024.167.000		024.167.255		广东省深圳市南山区
024.168.000		024.169.255		广东省深圳市
024.170.000		024.170.255		广东省深圳市福田区
024.171.000		024.181.255		广东省深圳市
024.182.000		024.182.255		广东省深圳市罗湖区
024.183.000		024.191.255		广东省深圳市
024.192.000		024.192.255		广东省深圳市罗湖区
024.193.000		024.202.255		广东省深圳市
024.203.000		024.203.255		广东省深圳市罗湖区
024.204.000		024.239.255		广东省深圳市
024.240.000		024.240.255		广东省深圳市宝安区
024.241.000		024.252.110		广东省深圳市
024.252.111		024.252.111		广东省深圳市宝安区
024.252.112		025.014.255		广东省深圳市
025.015.000		025.015.255		广东省深圳市龙岗区
025.016.000		025.016.255		广东省深圳市
025.017.000		025.019.255		广东省深圳市龙岗区
025.020.000		025.043.255		广东省深圳市
025.044.000		025.044.255		广东省深圳市宝安区
025.045.000		025.051.255		广东省深圳市
025.052.000		025.052.255		广东省深圳市福田区
025.053.000		025.056.255		广东省深圳市
025.057.000		025.057.255		广东省深圳市罗湖区
025.058.000		025.066.255		广东省深圳市
025.067.000		025.067.255		广东省深圳市龙岗区
025.068.000		025.080.255		广东省深圳市
025.081.000		025.081.255		广东省深圳市南山区
025.082.000		025.093.255		广东省深圳市
025.094.000		025.094.255		广东省深圳市宝安区
025.095.000		025.113.255		广东省深圳市
025.114.000		025.114.255		广东省深圳市南山区
025.115.000		025.122.255		广东省深圳市
025.123.000		025.123.255		广东省深圳市龙岗区
025.124.000		025.154.255		广东省深圳市
025.155.000		025.160.255		广东省深圳市南山区
025.161.000		025.166.255		广东省深圳市
025.167.000		025.167.255		广东省深圳市福田区
025.168.000		025.195.255		广东省深圳市
025.196.000		025.196.255		广东省深圳市福田区
025.197.000		025.229.255		广东省深圳市
025.230.000		025.230.255		广东省深圳市龙岗区
025.231.000		025.235.255		广东省深圳市
025.236.000		025.236.255		广东省深圳市宝安区
025.237.000		025.249.255		广东省深圳市
025.250.000		025.250.255		广东省深圳市宝安区
025.251.000		025.255.255		广东省深圳市
026.000.000		026.191.255		广东省汕头市
026.192.000		026.255.255		广东省汕尾市
027.000.000		027.062.185		广东省茂名市
027.062.186		027.062.186		广东省湛江市
027.062.187		027.063.255		广东省茂名市
027.064.000		027.103.255		广东省
027.104.000		027.255.255		广东省江门市
028.000.000		028.168.255		广东省中山市
028.169.000		028.255.255		广东省湛江市
029.000.000		029.079.255		广东省阳江市
029.080.000		029.095.255		广东省
029.096.000		029.143.255		广东省云浮市
029.144.000		029.151.255		广东省韶关市
029.152.000		029.159.255		广东省汕尾市
029.160.000		029.175.255		广东省韶关市
029.176.000		029.182.255		广东省汕尾市
029.183.000		029.255.255		广东省韶关市
030.000.000		030.000.255		广东省深圳市宝安区
030.001.000		030.011.255		广东省深圳市
030.012.000		030.012.255		广东省深圳市南山区
030.013.000		030.021.255		广东省深圳市
030.022.000		030.023.255		广东省深圳市福田区
030.024.000		030.038.255		广东省深圳市
030.039.000		030.039.255		广东省深圳市福田区
030.040.000		030.097.255		广东省深圳市
030.098.000		030.098.255		广东省深圳市龙岗区
030.099.000		030.103.255		广东省深圳市
030.104.000		030.104.255		广东省深圳市宝安区
030.105.000		030.110.255		广东省深圳市
030.111.000		030.111.255		广东省深圳市宝安区
030.112.000		030.131.255		广东省深圳市
030.132.000		030.132.255		广东省深圳市宝安区
030.133.000		030.136.250		广东省深圳市
030.136.251		030.136.251		广东省深圳市宝安区
030.136.252		030.137.255		广东省深圳市
030.138.000		030.138.255		广东省深圳市宝安区
030.139.000		030.139.255		广东省深圳市
030.140.000		030.140.255		广东省深圳市南山区
030.141.000		030.143.255		广东省深圳市
030.144.000		030.148.255		广东省深圳市南山区
030.149.000		030.153.255		广东省深圳市
030.154.000		030.154.255		广东省深圳市福田区
030.155.000		030.159.255		广东省深圳市
030.160.000		030.169.255		广东省深圳市罗湖区
030.170.000		030.173.255		广东省深圳市
030.174.000		030.174.255		广东省深圳市罗湖区
030.175.000		030.175.255		广东省深圳市
030.176.000		030.176.255		广东省深圳市罗湖区
030.177.000		030.185.255		广东省深圳市
030.186.000		030.187.255		广东省深圳市福田区
030.188.000		030.191.255		广东省深圳市
030.192.000		030.192.255		广东省深圳市南山区
030.193.000		030.213.255		广东省深圳市
030.214.000		030.214.255		广东省深圳市南山区
030.215.000		030.220.255		广东省深圳市
030.221.000		030.221.255		广东省深圳市宝安区
030.222.000		030.236.255		广东省深圳市
030.237.000		030.237.255		广东省深圳市龙岗区
030.238.000		030.255.255		广东省深圳市
031.000.000		031.127.255		广东省
031.128.000		031.175.255		广东省汕头市
031.176.000		031.196.255		广东省
031.197.000		031.197.255		广东省清远市
031.198.000		031.255.255		广东省
032.000.000		047.255.255		韩国
048.000.000		049.255.255		香港
050.000.000		050.007.255		印度
050.008.000		050.015.255		香港
050.016.000		050.023.255		澳大利亚
050.024.000		050.031.255		印度尼西亚
050.032.000		050.047.255		台湾省
050.048.000		050.055.255		日本
050.056.000		050.063.255		Unknown
050.064.000		050.127.255		印度
050.128.000		050.255.255		菲律宾
051.000.000		051.255.255		新加坡
052.000.000		052.002.176		云南省昆明市
052.002.177		052.002.189		云南省
052.002.190		052.255.255		云南省昆明市
053.000.000		053.033.255		云南省红河州
053.034.000		053.034.255		云南省昆明市
053.035.000		053.065.255		云南省红河州
053.066.000		053.113.255		云南省
053.114.000		053.120.255		云南省大理州
053.121.000		053.192.255		云南省
053.193.000		054.127.255		云南省昆明市
054.128.000		054.255.255		云南省
055.000.000		055.006.255		云南省楚雄州
055.007.000		055.007.255		云南省楚雄州楚雄市
055.008.000		055.015.255		云南省大理州
055.016.000		055.021.255		云南省
055.022.000		055.022.255		云南省昆明市
055.023.000		055.065.255		云南省
055.066.000		055.072.255		云南省丽江市
055.073.000		055.231.255		云南省
055.232.000		055.232.255		云南省玉溪市
055.233.000		055.255.255		云南省
056.000.000		056.063.255		广东省佛山市
056.064.000		056.067.255		广东省广州市
056.068.000		056.071.255		广东省广州市天河区
056.072.000		056.080.255		广东省广州市
056.081.000		056.087.255		广东省广州市天河区
056.088.000		056.091.255		广东省广州市
056.092.000		056.095.255		广东省广州市天河区
056.096.000		056.105.255		广东省广州市
056.106.000		056.127.255		中国
056.128.000		056.159.255		广东省广州市
056.160.000		056.165.255		广东省广州市天河区
056.166.000		056.167.255		广东省广州市
056.168.000		056.169.255		广东省广州市天河区
056.170.000		056.171.255		广东省广州市
056.172.000		056.174.255		广东省广州市天河区
056.175.000		057.255.255		中国
058.000.000		058.127.255		巴基斯坦
058.128.000		058.143.255		上海市
058.144.000		058.191.255		日本
058.192.000		058.199.255		印度尼西亚
