		000.000.000		000.000.003		英国
000.000.004		000.015.255		德国
000.016.000		000.063.255		欧洲
000.064.000		000.095.255		俄罗斯
000.096.000		000.096.255		西班牙
000.097.000		000.097.255		英国
000.098.000		000.100.255		西班牙
000.101.000		000.101.031		意大利
000.101.032		000.127.255		西班牙
000.128.000		000.159.255		苏丹
000.160.000		000.191.255		葡萄牙
000.192.000		000.223.255		摩尔多瓦
000.224.000		000.255.255		荷兰
001.000.000		001.025.255		意大利
001.026.000		001.029.127		荷兰
001.029.128		001.029.255		意大利
001.030.000		001.031.191		荷兰
001.031.192		001.031.255		意大利
001.032.000		001.049.063		德国
001.049.064		001.049.095		美国
001.049.096		001.063.255		德国
001.064.000		001.127.255		乌克兰
001.128.000		001.159.255		英国
001.160.000		001.191.255		荷兰
001.192.000		001.223.255		英国
001.224.000		001.255.255		俄罗斯
002.000.000		002.031.255		英国
002.032.000		002.095.255		德国
002.096.000		002.127.255		波兰
002.128.000		002.159.255		意大利
002.160.000		002.191.255		爱尔兰
002.192.000		002.223.255		土耳其
002.224.000		002.255.255		沙特阿拉伯
003.000.000		003.031.255		瑞典
003.032.000		003.042.255		英国
003.043.000		003.043.255		罗马尼亚
003.044.000		003.062.255		英国
003.063.000		003.063.255		西班牙
003.064.000		003.095.255		匈牙利
003.096.000		003.127.255		乌克兰
003.128.000		003.159.255		德国
003.160.000		003.191.255		英国
003.192.000		003.223.255		以色列
003.224.000		003.224.095		比利时
003.224.096		003.224.127		荷兰
003.224.128		003.251.063		比利时
003.251.064		003.251.095		美国
003.251.096		003.251.111		比利时
003.251.112		003.251.127		美国
003.251.128		003.255.255		比利时
004.000.000		004.031.255		意大利
004.032.000		004.063.255		挪威
004.064.000		004.095.255		瑞士
004.096.000		004.127.255		西班牙
004.128.000		004.159.255		俄罗斯
004.160.000		004.191.255		德国
004.192.000		004.193.255		瑞士
004.194.000		004.194.127		荷兰
004.194.128		004.194.255		瑞士
004.195.000		004.195.191		德国
004.195.192		004.196.255		瑞士
004.197.000		004.197.127		法国
004.197.128		004.197.191		意大利
004.197.192		004.197.255		丹麦
004.198.000		004.198.127		瑞士
004.198.128		004.198.191		英国
004.198.192		004.200.255		瑞士
004.201.000		004.201.063		德国
004.201.064		004.201.127		奥地利
004.201.128		004.201.255		瑞士
004.202.000		004.202.063		德国
004.202.064		004.202.255		瑞士
004.203.000		004.203.063		比利时
004.203.064		004.203.255		瑞士
004.204.000		004.204.063		意大利
004.204.064		004.207.063		瑞士
004.207.064		004.207.127		瑞典
004.207.128		004.207.255		瑞士
004.208.000		004.208.255		英国
004.209.000		004.209.255		瑞士
004.210.000		004.210.031		德国
004.210.032		004.210.063		奥地利
004.210.064		004.210.095		英国
004.210.096		004.210.127		德国
004.210.128		004.210.159		瑞士
004.210.160		004.210.175		英国
004.210.176		004.210.191		荷兰
004.210.192		004.210.207		德国
004.210.208		004.210.215		英国
004.210.216		004.210.223		瑞士
004.210.224		004.210.255		英国
004.211.000		004.211.063		美国
004.211.064		004.213.255		瑞士
004.214.000		004.214.255		美国
004.215.000		004.215.255		比利时
004.216.000		004.223.255		塞浦路斯
004.224.000		005.063.255		德国
005.064.000		005.099.255		俄罗斯
005.100.000		005.100.255		阿塞拜疆
005.101.000		005.101.255		俄罗斯
005.102.000		005.102.255		阿塞拜疆
005.103.000		005.127.255		俄罗斯
005.128.000		005.159.255		保加利亚
005.160.000		005.191.255		俄罗斯
005.192.000		005.223.255		斯洛伐克
005.224.000		006.031.255		俄罗斯
006.032.000		006.180.255		德国
006.181.000		006.181.255		卢森堡
006.182.000		006.196.167		德国
006.196.168		006.196.175		美国
006.196.176		006.255.255		德国
