		000.000.000		000.031.255		澳大利亚
000.032.000		000.063.255		韩国
000.064.000		000.127.255		澳大利亚
000.128.000		000.255.255		香港
001.000.000		001.063.255		泰国
001.064.000		001.143.255		菲律宾
001.144.000		001.191.255		日本
001.192.000		001.223.255		澳大利亚
001.224.000		001.239.255		斯里兰卡
001.240.000		001.255.255		香港
002.000.000		002.031.255		黑龙江省哈尔滨市
002.032.000		002.063.255		韩国
002.064.000		002.127.255		日本
002.128.000		002.191.255		巴基斯坦
002.192.000		002.255.255		日本
003.000.000		003.255.255		香港
004.000.000		004.063.255		菲律宾
004.064.000		004.079.255		孟加拉国
004.080.000		004.087.255		澳大利亚
004.088.000		004.095.255		韩国
004.096.000		004.127.255		菲律宾
004.128.000		004.159.255		泰国
004.160.000		004.191.255		日本
004.192.000		004.207.255		美国
004.208.000		004.215.255		新西兰
004.216.000		004.223.255		韩国
004.224.000		004.239.255		澳大利亚
004.240.000		004.255.255		日本
005.000.000		005.012.255		广东省广州市
005.013.000		005.014.255		广东省佛山市
005.015.000		005.017.255		广东省广州市
005.018.000		005.018.255		广东省深圳市
005.019.000		005.019.255		上海市
005.020.000		005.020.255		湖北省武汉市
005.021.000		005.021.255		广东省深圳市
005.022.000		005.022.255		广东省湛江市
005.023.000		005.023.255		广东省深圳市
005.024.000		005.024.255		广东省东莞市
005.025.000		005.026.255		湖北省武汉市
005.027.000		005.028.255		上海市
005.029.000		005.029.255		北京市
005.030.000		005.031.255		广东省广州市
005.032.000		005.039.255		澳大利亚
005.040.000		005.047.255		APNIC
005.048.000		005.055.255		新西兰
005.056.000		005.063.255		APNIC
005.064.000		005.127.255		菲律宾
005.128.000		005.135.036		湖北省武汉市
005.135.037		005.135.037		湖北省武汉市武昌区
005.135.038		005.135.101		湖北省武汉市
005.135.102		005.135.102		湖北省武汉市洪山区
005.135.103		005.135.255		湖北省武汉市
005.136.000		005.136.255		湖北省十堰市
005.137.000		005.141.255		湖北省武汉市
005.142.000		005.142.255		湖北省十堰市
005.143.000		005.143.255		湖北省武汉市
005.144.000		005.159.255		上海市
005.160.000		005.191.255		APNIC
005.192.000		006.255.255		香港
007.000.000		007.031.255		斐济
007.032.000		007.047.255		新西兰
007.048.000		007.063.255		APNIC
007.064.000		007.064.255		印度
007.065.000		007.075.255		Unknown
007.076.000		007.076.255		印度
007.077.000		007.083.255		Unknown
007.084.000		007.084.255		印度
007.085.000		007.095.255		Unknown
007.096.000		007.127.255		Concert亚太区网络
007.128.000		007.128.255		澳大利亚
007.129.000		007.152.255		日本
007.153.000		007.153.255		荷兰
007.154.000		007.255.255		日本
008.000.000		011.255.255		澳大利亚
012.000.000		012.002.255		北京市
012.003.000		012.003.255		山东省青岛市
012.004.000		012.004.255		河南省郑州市
012.005.000		012.005.255		宁夏银川市
012.006.000		012.006.255		北京市
012.007.000		012.007.255		天津市
012.008.000		012.008.255		山东省济南市章丘市
012.009.000		012.009.255		广东省江门市
012.010.000		012.010.255		广东省汕头市
012.011.000		012.012.001		吉林省吉林市
012.012.002		012.012.002		吉林省吉林市珲春街
012.012.003		012.012.054		吉林省吉林市
012.012.055		012.012.055		吉林省吉林市二道江
012.012.056		012.012.255		吉林省吉林市
012.013.000		012.013.255		山西省太原市
012.014.000		012.014.255		河北省石家庄市
012.015.000		012.015.255		山东省潍坊市
012.016.000		012.016.063		湖北省武汉市
012.016.064		012.016.255		山东省烟台市
012.017.000		012.017.255		山东省威海市
012.018.000		012.018.007		广西玉林市
012.018.008		012.018.255		Unknown
012.019.000		012.019.031		陕西省西安市
012.019.032		012.019.063		北京市
012.019.064		012.019.127		河北省沧州市任丘市
012.019.128		012.019.159		北京市
012.019.160		012.019.255		新疆石河子市
012.020.000		012.020.255		湖北省武汉市
012.021.000		012.021.255		湖北省十堰市
012.022.000		012.022.255		湖北省武汉市
012.023.000		012.023.255		陕西省西安市
012.024.000		012.024.255		辽宁省大连市
012.025.000		012.026.255		天津市
012.027.000		012.027.255		江苏省扬州市
012.028.000		012.028.255		吉林省延吉市
012.029.000		012.029.255		四川省成都市
012.030.000		012.030.255		黑龙江省哈尔滨市
012.031.000		012.031.255		陕西省西安市
012.032.000		012.032.255		甘肃省兰州市
012.033.000		012.033.255		新疆克拉玛依市
012.034.000		012.034.255		辽宁省鞍山市
012.035.000		012.035.255		山西省运城市河津市
012.036.000		012.036.255		北京市
012.037.000		012.037.255		山西省太原市
012.038.000		012.038.255		北京市
012.039.000		012.039.255		吉林省长春市
012.040.000		012.040.063		辽宁省葫芦岛市
012.040.064		012.040.127		辽宁省沈阳市
012.040.128		012.040.255		北京市
012.041.000		012.041.240		黑龙江省哈尔滨市
012.041.241		012.041.241		黑龙江省齐齐哈尔市
012.041.242		012.041.255		黑龙江省哈尔滨市
012.042.000		012.042.255		北京市
012.043.000		012.043.255		黑龙江省大庆市
012.044.000		012.044.255		广东省湛江市
012.045.000		012.046.255		北京市
012.047.000		012.047.255		山东省济南市
012.048.000		012.048.255		北京市
012.049.000		012.049.255		山东省淄博市
012.050.000		012.050.192		吉林省长春市
012.050.193		012.050.193		吉林省长春市经济开发区
012.050.194		012.050.255		吉林省长春市
012.051.000		012.051.255		北京市
012.052.000		012.052.255		江苏省南京市
012.053.000		012.053.255		北京市
012.054.000		012.054.255		山东省烟台市
012.055.000		012.055.255		福建省三明市
012.056.000		012.056.255		广东省佛山市
012.057.000		012.057.255		四川省成都市
012.058.000		012.058.255		湖北省宜昌市葛洲坝
012.059.000		012.059.255		湖南省长沙市
012.060.000		012.060.255		四川省成都市
012.061.000		012.061.255		湖北省武汉市
012.062.000		012.062.255		四川省成都市
012.063.000		012.063.255		湖南省长沙市
012.064.000		012.066.255		北京市
012.067.000		012.068.255		天津市
012.069.000		012.070.255		吉林省长春市
012.071.000		012.071.255		辽宁省沈阳市
012.072.000		012.072.255		辽宁省鞍山市
012.073.000		012.074.255		北京市
012.075.000		012.075.255		内蒙古呼和浩特市
012.076.000		012.076.255		上海市浦东新区
012.077.000		012.077.255		Unknown
012.078.000		012.078.255		吉林省长春市
012.079.000		012.079.146		吉林省吉林市
012.079.147		012.079.147		吉林省吉林市二道江
012.079.148		012.079.255		吉林省吉林市
012.080.000		012.083.255		吉林省延吉市
012.084.000		012.084.255		黑龙江省哈尔滨市
012.085.000		012.085.255		吉林省延吉市
